x,y,z,D_20171127,D_20171209,D_20171221,D_20180102,D_20180114,D_20180126,D_20180207,D_20180219,D_20180303,D_20180315,D_20180327,D_20180408,D_20180420,D_20180502,D_20180514,D_20180607,D_20180619,D_20180701,D_20180713,D_20180725,D_20180806,D_20180818,D_20180830,D_20180911,D_20180923,D_20181005,D_20181017,D_20181029,D_20181110,D_20181122,D_20181204,D_20181216,D_20181222,D_20181228,D_20190109,D_20190121,D_20190202,D_20190214,D_20190226,D_20190310,D_20190322,D_20190403,D_20190415,D_20190509,D_20190521,D_20190602,D_20190614,D_20190626,D_20190708,D_20190720,D_20190801,D_20190813,D_20190906,D_20190918,D_20190930,D_20191012,D_20191105,D_20191117,D_20191129,D_20191211,D_20191223,D_20200104
102.783115,29.252454,1736.131592,0.000000,-4.863237,0.223768,-1.258435,1.245387,1.019035,1.428564,0.152706,-0.479895,-2.152181,-0.320604,2.387849,6.024635,2.596017,2.506598,5.332975,10.728725,-1.871229,6.486715,-15.038177,6.748705,6.795208,-1.994152,22.344598,2.620003,1.161388,-1.729332,-1.870563,-6.476448,-5.725327,-6.120466,-0.987253,0.579550,-0.257761,0.061794,-3.685883,-0.286064,-0.007732,0.897814,3.577587,7.748899,3.711315,-0.822971,-2.135021,1.101162,6.952747,13.352520,6.352848,-3.289097,-0.787628,0.394600,26.340824,-10.778206,-3.113990,-2.843216,0.105430,-0.573967,-2.526718,-5.014160,-2.772480,-0.253597,-0.381382
102.783282,29.252454,1736.195190,0.000000,-5.227749,-0.177952,-1.321325,1.516228,1.206009,1.560068,0.047581,-0.391210,-2.157439,-0.234460,2.332690,6.202574,2.174117,3.283333,4.539985,9.592260,-1.243061,6.369550,-5.799699,6.478014,6.670454,-3.187352,19.868344,2.377552,2.192291,-1.611759,-2.191280,-6.707020,-6.058136,-6.021115,-1.079273,0.686623,-0.135056,-0.153293,-3.643010,-0.254839,0.162219,0.900322,3.725830,7.719753,3.429115,-0.683876,-3.383797,1.248864,7.679344,13.005859,6.222622,-2.467384,-0.235649,5.460785,20.092033,-9.288589,-3.279259,-2.908425,1.315453,-0.620689,-2.836739,-5.182358,-2.719650,-0.478340,-0.030556
102.783449,29.252454,1736.232666,0.000000,-5.529224,-0.586932,-1.444610,1.775216,1.355095,1.623290,0.072227,-0.559805,-2.054223,-0.251237,2.493268,6.136998,1.932974,3.665583,3.287009,8.349756,-1.764269,6.833143,1.075344,7.101315,7.018150,-4.112816,14.710350,1.564018,3.426033,-1.280613,-2.457061,-6.858147,-6.280544,-5.902748,-1.109318,0.906975,-0.129734,-0.357136,-3.507393,-0.194124,0.214992,0.693131,3.996519,7.682526,3.019630,-0.546433,-4.599418,1.545063,8.046238,13.555137,5.700177,-1.372651,0.514740,12.774781,10.906021,-8.225708,-3.163864,-3.227257,3.218735,-1.417061,-2.901756,-5.027153,-2.672699,-0.637726,0.150779
102.783949,29.252454,1732.937744,0.000000,-5.508497,-1.602363,-1.962832,1.840290,1.962157,1.839313,-0.185745,-0.640715,-2.568725,0.944921,2.217291,5.525499,6.602545,-1.379895,5.625826,9.560900,-4.112127,-0.385477,3.437187,9.011427,10.596780,3.856579,-3.904117,0.045559,3.625164,-2.737397,-2.660663,-5.907723,-5.005317,-6.689059,-0.558334,0.728308,0.246690,-0.633861,-3.529285,0.075298,0.362091,0.403894,4.117037,7.371729,3.992329,-1.938511,-4.472273,1.613998,8.662131,13.454345,5.763756,-1.568542,-0.358677,-0.996491,22.715367,-11.703812,-0.285263,-4.668446,3.101136,-0.628609,-2.343987,-5.388694,-3.714959,-0.522487,0.933910
102.784115,29.252454,1730.852051,0.000000,-5.404780,-1.335447,-2.158046,1.873457,1.863133,1.862631,-0.369076,-0.699223,-2.860593,1.754310,1.781049,4.829338,6.210175,-0.877427,5.462387,5.780203,-3.524272,-2.146913,-0.833334,9.932633,9.255312,5.200560,-2.202194,-0.845124,4.042195,-3.439312,-2.624750,-5.188225,-5.217877,-6.475843,-0.472200,0.568896,0.426395,-0.816903,-3.518395,-0.009985,0.317838,0.290206,4.210706,7.224654,4.486931,-2.391195,-4.395481,1.955894,8.342764,13.018755,5.529801,-1.319584,-0.761139,-7.687027,28.232838,-10.239235,-1.454075,-4.415886,1.297130,-0.745380,-2.393826,-4.980148,-3.757423,-0.270756,0.942142
102.784282,29.252454,1727.998291,0.000000,-5.732409,-0.781960,-2.043575,1.945669,1.736728,1.590404,-0.132564,-0.706223,-2.840054,2.323043,2.367720,3.780619,9.163753,-4.063920,2.378478,5.039407,-3.614988,-5.693045,2.698136,11.410140,7.597573,-2.548584,0.905000,-0.787687,3.480475,-3.477461,-2.400486,-4.774580,-5.117093,-5.945407,-0.442644,0.392185,0.435107,-0.646330,-3.579402,-0.072507,0.412257,0.143104,4.499665,7.251053,4.715517,-2.559784,-2.823842,2.067450,8.751202,12.676178,6.049157,-0.615616,-1.533585,-13.253328,33.514398,-11.400455,-2.471909,-2.944381,1.196624,-2.231998,-2.625698,-3.904389,-3.296054,-0.041680,0.635918
102.784449,29.252454,1724.572144,0.000000,-5.359390,-0.580268,-1.645972,1.772148,1.382257,1.282332,0.442264,-1.157217,-2.133451,1.041877,3.221147,3.514312,8.297260,-4.684499,3.354816,7.207083,-0.906391,-1.719920,-3.844048,9.507113,7.233900,-2.682897,13.201654,-0.357170,3.045345,-3.530510,-2.434559,-4.883794,-4.893158,-5.971400,-0.427751,0.398828,0.112221,-0.328657,-3.806768,-0.116036,0.612257,-0.252859,4.274183,7.540314,3.248751,-1.342360,-2.908102,1.771654,8.925040,12.005828,6.640194,-0.507610,-1.901848,-10.697136,32.288498,-11.896198,-2.337410,-2.718975,1.687042,-2.951870,-2.682396,-3.300388,-3.220280,0.038506,0.380756
102.784615,29.252454,1718.742676,0.000000,-4.765861,-0.477848,-0.966689,1.594110,0.766089,0.684864,1.097101,-1.071934,-1.636241,-0.278268,3.946171,3.747189,8.633052,-6.934053,2.203638,7.894507,-0.531677,0.541046,-3.852708,8.398040,6.850323,-3.084351,16.360478,0.918045,1.934463,-3.660873,-2.536320,-4.335760,-4.544823,-6.192339,-0.406162,0.349876,-0.316040,0.007597,-3.919464,-0.189878,0.663978,-0.559026,4.169298,7.506962,2.709877,-0.978800,-3.030466,1.777935,8.918697,11.736603,6.618969,-1.257057,-2.603958,-10.517132,30.972168,-12.476608,-2.365532,-2.401059,1.731495,-3.695839,-2.425213,-2.834960,-3.058487,0.110424,-0.020260
102.784782,29.252454,1711.272339,0.000000,-3.510055,-0.535397,-0.119765,1.355297,0.145253,0.206749,1.349049,-0.983570,-1.035312,-1.592008,7.898568,9.943502,-9.520781,1.487861,7.949830,1.904575,3.810412,1.026779,5.775453,6.446024,-4.335275,16.303838,0.499382,1.670449,-3.654763,-2.646045,-3.508808,-3.971840,-6.574248,-0.240587,0.318176,-0.714925,0.122739,-4.092361,-0.268583,0.463730,-0.835946,3.937127,7.502077,2.278312,-0.019497,-3.805536,1.548325,9.188631,11.162987,5.919803,-2.591457,-2.586304,-9.737377,27.970253,-10.485077,-2.500023,-2.950607,1.426533,-4.604073,-1.837372,-3.134193,-2.751419,0.195739,-0.425125,0.317528
102.784949,29.252454,1702.031250,0.000000,-2.498127,-0.340652,0.278636,1.184460,-0.210257,-0.370376,0.728372,-1.065952,-1.454664,7.705665,6.014223,-7.254004,0.703727,7.625699,1.119346,2.443889,8.510237,5.642365,7.128267,-5.023268,4.414904,-0.398689,2.380054,-4.039124,-2.565771,-2.268623,-3.627419,-5.636171,-0.916733,0.169108,-1.047945,-0.244459,-4.381407,-0.313139,-0.010821,-0.438838,3.765419,7.108531,2.919972,-0.150242,-2.532396,1.513962,9.360628,10.471252,6.399815,-3.817787,-3.498013,-7.971512,26.910389,-12.339168,-3.133324,-3.901661,2.792469,-7.663124,-1.549069,-3.608089,-1.840002,-0.045313,-0.515068,-0.047970,0.656254
102.785115,29.252454,1692.581543,0.000000,-2.098043,-0.130464,0.132820,1.036797,-0.210532,-0.622868,-0.416225,-0.967159,4.436238,2.982537,2.112682,-2.735384,0.893187,7.445281,1.292229,1.429771,7.752755,5.633701,9.302117,-4.984494,1.698834,-1.507847,3.145878,-4.580906,-2.052853,-1.850181,-3.744898,-4.220272,-1.659216,-0.074978,-1.251652,-0.519051,-4.656188,-0.437881,-0.366720,-0.411810,3.812060,6.836091,3.706867,-0.576754,-1.773578,1.600046,9.210556,10.957866,6.728344,-3.993950,-3.752033,-4.625549,24.473755,-12.005345,-2.571628,-4.949497,6.165077,-12.283608,-1.654464,-4.151101,-0.956008,-0.325987,-0.576063,-0.245411,0.421112
102.785282,29.252454,1681.975952,0.000000,-1.746325,0.222593,-0.125716,0.516585,-0.834992,-0.233798,-0.618795,4.389608,2.522275,-2.259262,3.849839,-0.659984,7.621786,-0.169819,0.511760,-1.272224,7.158759,9.166628,-0.880335,1.955341,-3.413073,5.164380,-3.228478,-1.173222,-2.411853,-3.351082,-3.679373,-2.525194,-0.362488,-1.776736,-0.858036,-5.059515,-0.626622,-0.636810,-0.613800,3.914449,6.348319,3.908336,-0.899029,-2.499391,1.470895,7.807556,10.562887,7.552907,-4.237996,-4.587375,4.780067,22.852654,-13.437611,-4.509857,-5.125038,5.460239,-12.452059,-2.356428,-4.170772,-0.274653,-0.456732,-0.600414,-0.574108,0.218431,0.430840
102.785448,29.252454,1671.024292,0.000000,-1.457398,-0.059070,-0.141125,-0.339421,3.865709,2.282236,-0.646076,4.015579,0.624667,7.202654,0.098918,-1.655399,-4.159255,7.748743,7.652914,0.978867,-1.729826,-3.934258,4.260523,-5.074253,-0.130384,-2.481141,-2.712935,-4.111184,-2.720180,-0.741977,-2.165304,-0.809429,-5.272961,-0.871912,-1.147630,-1.486441,4.061565,6.255671,3.571298,-1.623390,-3.673109,1.443969,6.820938,11.187892,6.324951,-4.290624,-4.832075,8.090845,18.538671,-11.384472,-5.623168,-5.117169,4.464970,-11.935847,-3.048897,-3.193863,-0.164503,-0.792671,-0.698375,-0.693301,-0.025860,0.580021,0.741320,0.037628,-1.060376
102.785615,29.252454,1659.790771,0.000000,-1.387854,-0.241577,-0.062638,3.058160,1.898587,3.003553,2.097279,1.463383,7.670245,0.235281,-6.377913,0.871111,7.883480,3.636923,0.341986,-4.233137,-5.024162,4.439208,-5.559517,-0.259123,-3.157023,-2.190621,-5.093266,-4.131204,-2.697367,-0.754408,-5.648974,-0.985066,-1.656975,-2.195312,3.796455,6.475428,1.520142,-1.027044,-4.985729,1.213347,5.906215,11.338379,4.917238,-4.458198,-5.487460,8.504283,15.274580,-9.185053,-7.873248,-4.747237,-0.388747,-8.191338,-3.525633,-2.317040,-0.731572,-0.946450,-0.824371,-0.830972,-0.160676,0.716370,0.685724,-0.422620,-0.611523,0.490961,-0.463510
102.785782,29.252454,1648.393677,0.000000,-1.149558,2.222665,-2.533770,-0.262431,4.823127,2.275234,0.685768,4.328320,8.611768,0.696600,-10.645114,9.299110,6.415840,2.511587,-4.328388,-6.244261,-4.099340,2.350852,-8.089507,-1.043242,-2.190184,-7.234321,-3.772894,-1.184394,-2.821013,-1.082731,-5.794253,-1.328800,-2.054297,-2.689687,3.256174,6.872686,-0.097886,-0.555310,-4.443249,1.139429,6.432487,15.520515,-4.934205,-5.640469,8.199834,9.899137,-9.566884,-6.769744,-5.540508,-1.444899,-8.414967,-2.999881,-2.304087,-1.402092,-1.280764,-1.011203,-1.180743,-0.197334,0.716200,0.681808,-0.910087,-0.121880,-0.040645,-0.872895,-0.568092
102.785948,29.252454,1635.913208,0.000000,-1.276472,-0.527943,-0.231372,4.704261,0.211551,2.194423,3.492531,8.776412,-0.320726,-11.467673,12.242036,6.417173,2.496601,-6.313915,-2.824309,-4.876193,2.589979,-6.440313,-1.924623,-1.922756,-3.218538,-4.099330,-4.251305,-0.939351,-2.830268,-1.381728,-5.827060,-1.557085,-1.900406,-2.556696,3.014442,6.861871,-0.876143,0.363187,-4.754720,1.114668,6.842490,15.445268,-10.176954,7.961962,9.533690,-7.973818,-6.639435,-5.404708,-2.601076,-8.182730,-2.548956,-2.904032,-1.661333,-1.191442,-1.129646,-1.349240,-0.096079,0.679463,0.632553,-0.803188,-0.133809,-0.225301,-0.543951,-0.664683,-2.315405
102.786115,29.252454,1619.758301,0.000000,-1.665363,-0.857993,-0.303308,4.620936,1.651056,3.523387,8.434117,-1.569047,-8.663806,8.145662,6.501599,3.617891,-5.482222,-2.527620,-3.427733,0.420910,-3.114958,-2.387062,-4.014125,-7.402908,-4.592083,-0.241067,-2.221520,-2.183882,-5.824746,-2.112920,-1.873156,-1.987822,2.577736,6.254500,0.004579,-0.165233,-4.151505,1.887245,7.634181,9.404624,5.385051,-4.824121,-4.044275,7.063547,12.820566,-9.932300,-10.390677,-2.822576,-7.059755,-2.125462,-4.022997,-1.722168,-1.135788,-1.069425,-1.706742,-0.295278,0.662918,0.445627,-0.598091,-0.186832,-0.479794,-0.571013,-1.262323,-2.455671,4.978250
102.786282,29.252454,1602.543213,0.000000,-1.823737,0.777836,-2.079320,-0.515210,2.176126,4.417224,2.534393,6.346842,-1.047880,-4.561543,-3.451793,17.264070,4.287276,-3.578318,-6.054868,-2.408191,-1.689208,-0.595627,-2.845025,-10.099157,-5.647742,-3.834984,-0.735748,-1.367854,-2.792565,-5.966419,-2.199238,-2.331848,-1.904352,2.396833,5.935582,0.615583,-1.254438,-3.389864,2.252899,7.590408,9.625323,0.698272,-4.903478,0.665916,16.072525,-11.502886,-6.231712,-5.118708,-0.493694,-7.452324,-2.188255,-4.336678,-1.577934,-1.005009,-1.519180,-1.701588,-0.594051,0.569015,-0.025394,-0.459541,-0.176712,-1.134751,-0.344898,-1.420013,-2.264168
102.786448,29.252454,1586.011230,0.000000,-1.679595,0.607890,-0.362615,0.119644,-1.966605,-0.679972,2.087273,3.773631,2.019488,2.162421,6.001110,-0.151953,-2.588189,5.605817,3.663037,-1.582716,-7.848535,-0.876856,-2.882875,-0.614326,-2.947359,-6.319996,-4.452576,-6.696029,-3.573403,-1.153703,-0.863222,-3.167782,-5.910956,-2.174871,-2.594334,-2.134330,2.539104,5.990540,0.456319,-1.497583,-3.344513,2.290453,7.343225,10.234360,5.243632,-4.530515,-5.512906,-2.877329,17.892769,-13.848397,-4.796005,-5.459431,0.408652,-6.332661,-2.240852,-4.499619,-1.740024,-0.738659,-1.936684,-1.611996,-0.706520,0.534901,-0.268879,-0.678944,-0.056179
102.786615,29.252454,1571.693115,0.000000,-1.204968,0.037926,-0.279990,-0.017518,-1.422229,-1.047993,2.017336,4.052009,2.502791,2.268149,5.142843,0.452601,-1.753685,0.767354,4.442894,-0.568950,-8.356479,0.089884,-3.323412,-0.676141,-8.780319,-5.345147,-7.978949,-3.467405,-1.673584,-0.494381,-3.370672,-5.905443,-2.316792,-2.860935,-2.637467,2.478043,6.260143,-0.391136,-1.278641,-3.755664,2.111053,7.202156,9.837879,5.767985,-4.419497,-5.859670,-4.513291,19.811332,-15.177802,-5.186220,-4.926812,-2.147338,-2.683636,-2.248188,-4.797341,-1.930828,-0.829906,-2.275219,-1.724194,-0.797733,0.376354,-0.212559,-0.886196,-0.142276,-1.284359
102.786782,29.252454,1557.577759,0.000000,1.179453,-0.038490,-2.447116,0.202115,0.069252,-1.776323,-0.955845,2.410414,3.422221,1.705992,2.849185,5.428038,-0.310513,-3.819330,-2.954878,3.298196,6.538333,-1.996737,-5.482772,2.708324,-3.617809,-0.853046,-3.735719,-4.378487,-5.893188,-8.060133,-3.450779,-1.585480,-0.722756,-3.345514,-5.828237,-2.607325,-2.798748,-2.950783,2.317604,6.191786,-0.219883,-1.171331,-4.319294,1.685352,7.119667,9.794903,5.556892,-4.323089,-5.864422,-5.733479,20.542123,-15.187434,-2.833113,-4.921173,-6.291420,1.180275,-1.956531,-5.394074,-2.199268,-1.156513,-2.300652,-1.941589,-0.815487,0.298950,-0.071491
102.786948,29.252454,1540.946655,0.000000,1.524401,0.198577,-0.357841,-2.550729,-1.341918,-0.875792,5.891361,2.844441,5.537229,-0.619071,-4.179836,-0.517500,-0.344522,9.416230,-4.871155,-3.701037,1.335563,0.250121,-0.346706,-3.960104,-4.523911,-5.615193,-8.307474,-3.563959,-1.951527,-1.521122,-2.731890,-6.118709,-2.705118,-2.916550,-3.146576,2.015160,5.929824,0.208142,-1.209809,-4.166458,1.464382,6.504208,9.418947,5.042343,-4.069379,-6.043395,-5.287694,21.053837,-15.168015,-3.686566,-4.113668,-9.104986,4.413147,-2.221718,-5.269825,-2.354820,-1.566132,-2.423298,-2.330879,-0.855076,0.198601,-0.213963,-1.106311,-0.870388,-0.999291
102.787115,29.252454,1523.186768,0.000000,1.798273,0.395283,-0.378998,-3.092718,-1.150546,-0.776031,5.231118,1.458476,5.449035,-0.554517,-3.690352,2.910415,1.384682,10.299800,-6.853303,-2.779118,-0.218948,2.694985,-0.618823,-3.926064,-5.486184,-5.431774,-8.504654,-3.619805,-2.298498,-2.250250,-2.515839,-6.316185,-2.608627,-3.036814,-3.276848,1.791863,5.708681,0.707103,-1.370908,-3.946102,1.071373,5.915830,10.277355,3.815612,-4.228331,-7.001271,-6.897100,18.006497,-14.666781,-4.313238,-4.934307,-6.474190,3.365059,-2.850704,-4.780503,-2.720318,-1.948848,-2.481674,-2.719769,-0.852566,0.235714,-0.505356,-1.258930,-1.191337,-0.789273
102.787448,29.252454,1488.590088,0.000000,2.657254,0.645217,-1.044160,-3.825961,0.553923,-1.457953,-0.953212,1.717530,0.484807,0.071288,2.399831,1.632268,5.441390,-0.772303,-2.051875,1.343124,0.152704,11.612791,-1.392786,0.497162,-1.108099,6.092670,-5.433041,-2.411774,-6.598680,-6.450748,-8.701257,-4.242066,-2.645359,-2.937645,-2.636774,-6.992131,-2.402851,-3.335195,-3.947007,1.456261,5.354624,1.545320,-2.011356,-4.050091,1.339150,5.715515,10.513351,3.275971,-5.965292,-10.388989,-7.373380,6.944721,-7.425987,-5.979626,-8.044075,-1.915787,-1.477825,-5.339642,-3.934642,-3.490754,-2.509681,-2.641792,-3.290803,-1.280990,0.021789
102.787615,29.252454,1470.762573,0.000000,3.049419,0.669818,-1.313519,-4.154418,0.487466,-1.271911,-0.902437,1.375849,0.948745,2.542740,3.270134,5.493242,-0.780754,-1.619858,-5.027812,9.141614,-1.305377,2.334156,0.245461,6.672112,-7.492272,0.011871,-5.396605,-14.953661,-4.196814,-2.716134,-2.622812,-2.808050,-7.014122,-2.612513,-3.355640,-4.019558,1.339527,5.380938,1.519144,-1.899039,-3.543855,1.480984,5.666286,10.403395,3.541882,-6.040114,-11.095181,-6.132297,7.080190,-8.121835,-4.399285,-5.910698,-1.768722,-3.942616,-5.402263,-3.685780,-2.512493,-2.871300,-2.922043,-3.052703,-1.591385,0.049240,-0.128449,-1.869156,-2.088653
102.787782,29.252454,1452.917236,0.000000,1.077542,2.427773,0.852315,-1.380158,-4.470049,-0.602268,-0.923472,0.886228,5.764346,3.583564,5.759856,-0.200489,-0.921366,-8.379843,-2.099474,12.082899,-0.678492,4.206142,0.347366,7.386769,-9.241844,3.059694,-5.617211,-5.515161,-8.573469,-4.311600,-2.366302,-2.621279,-2.576452,-6.918240,-2.691467,-3.361416,-3.921900,0.960667,5.468565,1.086624,-1.487776,-3.591396,1.868009,5.402582,10.606332,3.133503,-5.418321,-10.357059,-2.844944,7.372944,-10.510006,-2.488287,-2.976187,-3.882080,-5.993984,-4.677094,-3.000129,-1.411766,-3.181378,-2.860870,-2.999024,-1.515609,0.048103,-0.155888,-1.867858
102.787948,29.252454,1436.378540,0.000000,1.376798,2.648503,1.064848,-1.351875,-2.277463,-2.697775,-1.038460,0.129616,7.278036,-3.227674,5.921708,6.504386,0.303962,0.444803,-9.571131,-2.359130,11.719251,0.525889,6.386052,-1.506016,7.712792,-1.498188,-1.688334,-6.043064,-5.840533,-7.858044,-6.720146,-2.703078,-2.000914,-6.661082,-2.671586,-3.456665,-3.713866,0.631220,5.476389,1.018256,-1.480618,-3.389618,2.027546,5.597556,10.577878,-3.073110,-9.310993,0.396428,10.428896,-12.673757,-3.304602,-2.131685,-3.584904,-10.202881,-4.197479,-2.346264,-1.003357,-3.020958,-2.729839,-2.887734,-1.474433,0.225845,-0.308682,-1.861023,-2.165874
102.788115,29.252454,1423.244507,0.000000,1.387458,3.070479,1.145895,-1.288079,-2.284176,-3.689041,-0.302141,3.323674,2.682366,-1.146003,4.203744,8.333616,0.268742,0.646585,-9.217692,-1.277781,10.344756,2.983290,9.290298,-2.815601,7.837433,4.024605,-5.597105,-6.203860,-5.610162,-7.946081,-5.038677,-1.519936,-3.200582,-1.212768,-6.487636,-2.525517,-3.522564,-3.798457,0.495488,5.392758,0.996448,-1.724810,-3.776065,2.293949,5.657022,10.274805,2.531670,-5.329059,-8.359979,3.169012,9.454158,-12.118026,-3.746214,-2.341108,-4.585885,-12.548830,-3.763373,-1.913051,-1.074414,-2.634693,-2.559547,-2.956265,-1.363395,0.288154,-0.432712
102.788448,29.252454,1396.953735,0.000000,1.498981,3.510727,1.156309,-0.892002,-2.220012,-1.581357,-0.226005,-2.264700,2.480587,-0.356528,2.375180,1.367153,7.291400,0.132953,-0.044213,-5.949925,1.510013,3.416985,4.194601,4.102466,2.196688,3.098127,15.264679,-9.333332,-3.509838,-2.699711,-7.754457,-3.641893,-0.223344,-4.056967,0.498887,-5.896699,-2.270016,-3.527303,-4.238543,1.402003,7.122188,-3.984722,6.604535,9.426612,2.520960,-4.597592,-6.762124,-6.173548,19.845837,-15.519159,-6.643025,0.887112,-13.897135,-3.229115,-2.253170,-1.018034,-1.107677,-2.352924,-2.409052,-0.946249,0.792040,-0.378672,-1.466612,-2.608225,-0.806099
102.788615,29.252454,1383.203735,0.000000,1.591951,3.340142,1.400705,-0.944348,-2.189032,-1.574780,-0.120599,-0.173805,1.609753,-1.113353,0.275948,5.211632,-0.169259,-0.617193,-3.353504,2.920395,5.778774,4.786691,2.840988,4.551140,2.224932,12.922655,-7.173676,-3.714393,-2.715128,-7.011622,-3.459167,-0.344137,-3.410290,0.356685,-5.727885,-2.161372,-7.488943,1.574602,5.054613,2.306804,-1.929827,-1.656795,1.777183,5.027540,9.206090,1.808503,-4.380977,-6.978599,-6.470661,19.735775,-16.330796,-1.885894,-15.263845,-3.736537,-1.382076,-0.810318,-1.028772,-2.001234,-2.348677,-0.732759,0.869352,-0.509598,-1.218441,-2.651870,-1.248909
102.788782,29.252454,1370.783936,0.000000,1.586385,3.127689,1.741317,-0.941434,-2.249435,-1.548059,0.055693,1.220009,1.073908,-0.443737,-0.548488,-0.620950,3.407033,6.530024,4.415043,6.459771,7.191972,0.124464,10.446989,-4.992359,-3.574600,-4.061399,-5.949686,-2.969828,-0.568094,-2.818194,0.867300,-5.781857,-2.142554,-2.910625,-4.129583,1.845261,4.727349,2.571049,-2.077635,-2.087114,1.537566,5.336296,9.549221,1.073262,-4.345013,-6.846115,-10.038901,21.694930,-16.490086,-1.130557,-4.722639,1.721734,-11.238555,-4.634023,0.017199,-0.479621,-0.926959,-1.854643,-2.204662,-0.641020,0.890365,-0.304552,-1.443264,-2.556566,-1.399563
102.788948,29.252454,1361.717773,0.000000,1.482617,3.187671,1.959388,-1.005242,-2.200485,-2.374150,0.979257,-0.068281,-2.976748,2.297326,-2.336282,-1.693803,5.742597,-0.437290,-0.008210,-0.459529,3.581996,6.927936,4.982552,2.261869,6.718449,2.500255,5.127385,-3.588396,-2.824976,-6.031443,-4.563793,-2.548975,-1.274448,-2.524790,1.492449,-5.701986,-2.109523,-2.615627,-4.214084,6.779897,1.996421,-2.243482,-1.785380,1.223889,5.817737,8.529031,1.025552,-4.924602,-6.580448,-12.210686,20.548866,-14.411791,-5.570250,1.818374,-10.767930,-4.545274,0.832046,-0.076303,-0.934891,-1.528574,-1.983829,-0.775198,1.058641,-0.142424,-1.668865
